# Serializing assets/vocabularies/resourcetypes/latest/resourcetypes.ttl
# @context: {"@vocab": "http://publications.europa.eu/ontology/authority/", "dct": "http://purl.org/dc/elements/1.1/", "skos": "http://www.w3.org/2004/02/skos/core#", "owl": "http://www.w3.org/2002/07/owl#", "key": {"@id": "op-code"}, "valid_from": "start.use", "valid_until": "end.use", "url": "@id", "op_code": {"@id": "op-code"}, "country_code": {"@id": "dct:identifier"}, "version_info": "owl:versionInfo", "deprecated": {}, "label_en": {"@id": "skos:prefLabel", "@language": "en"}, "label_it": {"@id": "skos:prefLabel", "@language": "it"}}
# url: http://publications.europa.eu/resource/authority/resource-type
# title: Resource type
# version: 20210929-0
# description: Resource type
key,url,deprecated,valid_from,country_code,label_en,label_it,valid_until
AGREE_VEREINB,http://publications.europa.eu/resource/authority/resource-type/AGREE_VEREINB,false,1952-07-24,AGREE_VEREINB,Agreement,Accordo,
AID_STATE,http://publications.europa.eu/resource/authority/resource-type/AID_STATE,false,1952-07-24,AID_STATE,State aid,Aiuto di Stato,
AMEND_PROP,http://publications.europa.eu/resource/authority/resource-type/AMEND_PROP,false,2010-01-12,AMEND_PROP,Amended proposal,Proposta modificata,
AMEND_PROP_DEC,http://publications.europa.eu/resource/authority/resource-type/AMEND_PROP_DEC,false,2009-12-01,AMEND_PROP_DEC,Amended proposal for a decision,Proposta modificata di decisione,
AMEND_PROP_DIR,http://publications.europa.eu/resource/authority/resource-type/AMEND_PROP_DIR,false,2009-12-01,AMEND_PROP_DIR,Amended proposal for a directive,Proposta modificata di direttiva,
AMEND_PROP_REG,http://publications.europa.eu/resource/authority/resource-type/AMEND_PROP_REG,false,2009-12-01,AMEND_PROP_REG,Amended proposal for a regulation,Proposta modificata di regolamento,
ANNEX,http://publications.europa.eu/resource/authority/resource-type/ANNEX,false,1952-07-24,ANNEX,Annex,Allegato,
ANNEX_CONTRIB_CONSULT,http://publications.europa.eu/resource/authority/resource-type/ANNEX_CONTRIB_CONSULT,false,2015-05-19,ANNEX_CONTRIB_CONSULT,Documents annexed to contributions,Documenti allegati ai contributi,
ANNEX_SUM,http://publications.europa.eu/resource/authority/resource-type/ANNEX_SUM,false,1952-07-24,ANNEX_SUM,Annex summary,Sintesi dell’allegato,
ANNOUNC,http://publications.europa.eu/resource/authority/resource-type/ANNOUNC,false,1952-07-24,ANNOUNC,Announcements,Avvisi,
ANNOUNC_NEWS,http://publications.europa.eu/resource/authority/resource-type/ANNOUNC_NEWS,false,2015-01-01,ANNOUNC_NEWS,News announcement,Annuncio,
ARCHIVE_FILE,http://publications.europa.eu/resource/authority/resource-type/ARCHIVE_FILE,false,1952-07-24,ARCHIVE_FILE,Archive file,Fascicolo di archivio,
ARRANG,http://publications.europa.eu/resource/authority/resource-type/ARRANG,false,1952-07-24,ARRANG,Arrangement,Intesa,
ARTICLE_NEWS,http://publications.europa.eu/resource/authority/resource-type/ARTICLE_NEWS,false,2015-01-01,ARTICLE_NEWS,News article,Articolo,
ASSENT,http://publications.europa.eu/resource/authority/resource-type/ASSENT,false,1987-07-01,ASSENT,Assent,Parere conforme,
ASSENT_REQ,http://publications.europa.eu/resource/authority/resource-type/ASSENT_REQ,false,2009-12-01,ASSENT_REQ,Request for assent,Richiesta di parere conforme,
BACKGROUND_DOC,http://publications.europa.eu/resource/authority/resource-type/BACKGROUND_DOC,false,2015-05-19,BACKGROUND_DOC,Background document,Documento di riferimento,
BALANCE,http://publications.europa.eu/resource/authority/resource-type/BALANCE,false,1952-07-24,BALANCE,Balance,Bilancio,
BRIEFING_CONSIL,http://publications.europa.eu/resource/authority/resource-type/BRIEFING_CONSIL,false,1952-07-24,BRIEFING_CONSIL,Council briefing,Nota informativa del Consiglio,
BUDGET,http://publications.europa.eu/resource/authority/resource-type/BUDGET,false,1952-07-24,BUDGET,Budget,Bilancio,
BUDGET_DISCHARGE,http://publications.europa.eu/resource/authority/resource-type/BUDGET_DISCHARGE,false,1958-01-01,BUDGET_DISCHARGE,Budgetary discharge,Discarico di bilancio,
BUDGET_DRAFT,http://publications.europa.eu/resource/authority/resource-type/BUDGET_DRAFT,false,1952-07-24,BUDGET_DRAFT,Draft budget,Progetto di bilancio,
BUDGET_DRAFT_PRELIM,http://publications.europa.eu/resource/authority/resource-type/BUDGET_DRAFT_PRELIM,false,1952-07-24,BUDGET_DRAFT_PRELIM,Preliminary draft budget,Progetto preliminare di bilancio,
BUDGET_DRAFT_PRELIM_SUPPL,http://publications.europa.eu/resource/authority/resource-type/BUDGET_DRAFT_PRELIM_SUPPL,false,1952-07-24,BUDGET_DRAFT_PRELIM_SUPPL,Preliminary draft supplementary budget,Progetto preliminare di bilancio suppletivo e rettificativo,
BUDGET_DRAFT_SUPPL_AMEND,http://publications.europa.eu/resource/authority/resource-type/BUDGET_DRAFT_SUPPL_AMEND,false,1952-07-24,BUDGET_DRAFT_SUPPL_AMEND,Draft supplementary and amending budget,Progetto di bilancio rettificativo e suppletivo,
BUDGET_SUPPL_AMEND,http://publications.europa.eu/resource/authority/resource-type/BUDGET_SUPPL_AMEND,false,1952-07-24,BUDGET_SUPPL_AMEND,Supplementary and amending budget,Bilancio rettificativo e suppletivo,
CALL_EXPR_INTEREST,http://publications.europa.eu/resource/authority/resource-type/CALL_EXPR_INTEREST,false,1987-07-01,CALL_EXPR_INTEREST,Call for expression of interest,Invito a manifestare interesse,
CALL_FOR_EVIDENCE,http://publications.europa.eu/resource/authority/resource-type/CALL_FOR_EVIDENCE,false,2021-02-24,CALL_FOR_EVIDENCE,Call for evidence for an initiative,Invito a presentare contributi per un’iniziativa,
CALL_PROP,http://publications.europa.eu/resource/authority/resource-type/CALL_PROP,false,1987-07-01,CALL_PROP,Call for proposals,Invito a presentare proposte,
CASE,http://publications.europa.eu/resource/authority/resource-type/CASE,false,1952-07-24,CASE,Case,Causa,
CASE_LAW,http://publications.europa.eu/resource/authority/resource-type/CASE_LAW,false,1952-07-24,CASE_LAW,Reports of cases,Raccolta della Giurisprudenza,
CENSURE,http://publications.europa.eu/resource/authority/resource-type/CENSURE,false,1987-07-01,CENSURE,Censure,Censura,
CENSURE_RJ,http://publications.europa.eu/resource/authority/resource-type/CENSURE_RJ,false,1987-07-01,CENSURE_RJ,Rejected motion of censure,Mozione di censura respinta,
CENSURE_WDW,http://publications.europa.eu/resource/authority/resource-type/CENSURE_WDW,false,1987-07-01,CENSURE_WDW,Withdrawn motion of censure,Mozione di censura ritirata,
CFE_COMBINED,http://publications.europa.eu/resource/authority/resource-type/CFE_COMBINED,false,2021-02-24,CFE_COMBINED,Call for evidence for an evaluation and impact assessment run in parallel,Invito a presentare contributi per una valutazione e una valutazione d’impatto condotte in parallelo,
CFE_EVL_FC,http://publications.europa.eu/resource/authority/resource-type/CFE_EVL_FC,false,2021-02-24,CFE_EVL_FC,Call for evidence for an evaluation or fitness check,Invito a presentare contributi per una valutazione o un controllo dell’adeguatezza,
CFE_IMPACT_ASSESS,http://publications.europa.eu/resource/authority/resource-type/CFE_IMPACT_ASSESS,false,2021-02-24,CFE_IMPACT_ASSESS,Call for evidence for an impact assessment,Invito a presentare contributi per una valutazione d’impatto,
CITIZ_SUM,http://publications.europa.eu/resource/authority/resource-type/CITIZ_SUM,false,1987-07-01,CITIZ_SUM,Citizens’ summary,Sintesi per i cittadini,
COMMUNIC,http://publications.europa.eu/resource/authority/resource-type/COMMUNIC,false,1952-07-24,COMMUNIC,Communication,Comunicazione,
COMMUNIC_DRAFT,http://publications.europa.eu/resource/authority/resource-type/COMMUNIC_DRAFT,false,1952-07-24,COMMUNIC_DRAFT,Draft communication,Progetto di comunicazione,
COMMUNIC_POSIT,http://publications.europa.eu/resource/authority/resource-type/COMMUNIC_POSIT,false,1987-07-01,COMMUNIC_POSIT,Communication concerning the position of the Council,Comunicazione concernente la posizione del Consiglio,
COMPOS,http://publications.europa.eu/resource/authority/resource-type/COMPOS,false,1987-07-01,COMPOS,Common position,Posizione comune,
COMPOS_ACCEPT,http://publications.europa.eu/resource/authority/resource-type/COMPOS_ACCEPT,false,1987-07-01,COMPOS_ACCEPT,Acceptance of common position,Posizione comune approvata,
COMPOS_AMEND,http://publications.europa.eu/resource/authority/resource-type/COMPOS_AMEND,false,1987-07-01,COMPOS_AMEND,Amendment to common position,Modifica posizione comune,
COMPOS_DRAFT,http://publications.europa.eu/resource/authority/resource-type/COMPOS_DRAFT,false,1987-07-01,COMPOS_DRAFT,Draft common position,Progetto di posizione comune,
COMPOS_RJ,http://publications.europa.eu/resource/authority/resource-type/COMPOS_RJ,false,1987-07-01,COMPOS_RJ,Rejection of the common position,Posizione comune respinta,
COMPOS_RJ_CONFIRM,http://publications.europa.eu/resource/authority/resource-type/COMPOS_RJ_CONFIRM,false,1987-07-01,COMPOS_RJ_CONFIRM,Confirmation of the rejection of the common position,Conferma del rigetto della posizione comune,
CONCL,http://publications.europa.eu/resource/authority/resource-type/CONCL,false,1952-07-24,CONCL,Council conclusions,Conclusioni del Consiglio,
CONSULT_STRATEGY,http://publications.europa.eu/resource/authority/resource-type/CONSULT_STRATEGY,false,2015-05-19,CONSULT_STRATEGY,Consultation strategy,Strategia di consultazione,
CONS_TEXT,http://publications.europa.eu/resource/authority/resource-type/CONS_TEXT,false,1992-12-12,CONS_TEXT,Consolidated text,Testo consolidato,
CONTRIB_CONSULT,http://publications.europa.eu/resource/authority/resource-type/CONTRIB_CONSULT,false,2015-05-19,CONTRIB_CONSULT,Contributions to the consultation,Contributi alla consultazione,
CONVENTION,http://publications.europa.eu/resource/authority/resource-type/CONVENTION,false,1952-07-24,CONVENTION,Convention,Convenzione,
CORRIGENDUM,http://publications.europa.eu/resource/authority/resource-type/CORRIGENDUM,false,1952-07-24,CORRIGENDUM,Corrigendum,Rettifica,
DATPRO,http://publications.europa.eu/resource/authority/resource-type/DATPRO,false,1952-07-24,DATPRO,Provisional data,Dati provvisori,
DAY_NOTE_DEL,http://publications.europa.eu/resource/authority/resource-type/DAY_NOTE_DEL,false,2021-06-16,DAY_NOTE_DEL,Day note of delegation procedures,Nota giornaliera delle procedure di delega,
DAY_NOTE_EMPOWER,http://publications.europa.eu/resource/authority/resource-type/DAY_NOTE_EMPOWER,false,2021-06-16,DAY_NOTE_EMPOWER,Day note of empowerment procedures,Nota giornaliera delle procedure di abilitazione,
DAY_NOTE_WRITTEN,http://publications.europa.eu/resource/authority/resource-type/DAY_NOTE_WRITTEN,false,2021-06-16,DAY_NOTE_WRITTEN,Day note of written procedures,Nota giornaliera delle procedure scritte,
DEC,http://publications.europa.eu/resource/authority/resource-type/DEC,false,1952-07-24,DEC,Decision,Decisione,
DECLAR,http://publications.europa.eu/resource/authority/resource-type/DECLAR,false,1952-07-24,DECLAR,Declaration,Dichiarazione,
DECLAR_DRAFT,http://publications.europa.eu/resource/authority/resource-type/DECLAR_DRAFT,false,1952-07-24,DECLAR_DRAFT,Draft declaration,Progetto di dichiarazione,
DEC_ADOPT_INTERNATION,http://publications.europa.eu/resource/authority/resource-type/DEC_ADOPT_INTERNATION,false,1952-07-24,DEC_ADOPT_INTERNATION,Decision adopted by bodies created by international agreements,Decisione adottata da organismi creati da accordi internazionali,
DEC_DEL,http://publications.europa.eu/resource/authority/resource-type/DEC_DEL,false,2009-12-01,DEC_DEL,Delegated decision,Decisione delegata,
DEC_DEL_DRAFT,http://publications.europa.eu/resource/authority/resource-type/DEC_DEL_DRAFT,false,2009-12-01,DEC_DEL_DRAFT,Draft delegated decision,Progetto di decisione delegata,
DEC_DRAFT,http://publications.europa.eu/resource/authority/resource-type/DEC_DRAFT,false,1952-07-24,DEC_DRAFT,Draft decision,Progetto di decisione,
DEC_ENTSCHEID,http://publications.europa.eu/resource/authority/resource-type/DEC_ENTSCHEID,true,1952-07-24,DEC_ENTSCHEID,Decision,Decisione,2010-11-30
DEC_FRAMW,http://publications.europa.eu/resource/authority/resource-type/DEC_FRAMW,false,1987-07-01,DEC_FRAMW,Framework decision,Decisione quadro,
DEC_FRAMW_DRAFT,http://publications.europa.eu/resource/authority/resource-type/DEC_FRAMW_DRAFT,false,1987-07-01,DEC_FRAMW_DRAFT,Draft framework decision,Progetto di decisione quadro,
DEC_IMPL,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL,false,2009-12-01,DEC_IMPL,Implementing decision,Decisione di esecuzione,
DEC_IMPL_DRAFT,http://publications.europa.eu/resource/authority/resource-type/DEC_IMPL_DRAFT,false,2009-12-01,DEC_IMPL_DRAFT,Draft implementing decision,Progetto di decisione di esecuzione,
DEC_NC,http://publications.europa.eu/resource/authority/resource-type/DEC_NC,false,2010-12-01,DEC_NC,Decision by national courts in the field of European Union law,Decisione di tribunali nazionali nell’ambito del diritto dell’Unione europea,
DEC_REVIEW,http://publications.europa.eu/resource/authority/resource-type/DEC_REVIEW,false,1952-07-24,DEC_REVIEW,Decision to review,Decisione di riesame,
DIR,http://publications.europa.eu/resource/authority/resource-type/DIR,false,1952-07-24,DIR,Directive,Direttiva,
DIR_DEL,http://publications.europa.eu/resource/authority/resource-type/DIR_DEL,false,2009-12-01,DIR_DEL,Delegated directive,Direttiva delegata,
DIR_DEL_DRAFT,http://publications.europa.eu/resource/authority/resource-type/DIR_DEL_DRAFT,false,2009-12-01,DIR_DEL_DRAFT,Draft delegated directive,Progetto di direttiva delegata,
DIR_DRAFT,http://publications.europa.eu/resource/authority/resource-type/DIR_DRAFT,false,1952-07-24,DIR_DRAFT,Draft directive,Progetto di direttiva,
DIR_IMPL,http://publications.europa.eu/resource/authority/resource-type/DIR_IMPL,false,2009-12-01,DIR_IMPL,Implementing directive,Direttiva di esecuzione,
DIR_IMPL_DRAFT,http://publications.europa.eu/resource/authority/resource-type/DIR_IMPL_DRAFT,false,2009-12-01,DIR_IMPL_DRAFT,Draft implementing directive,Progetto di direttiva di esecuzione,
DOC_ADMIN_BUDG,http://publications.europa.eu/resource/authority/resource-type/DOC_ADMIN_BUDG,false,2021-06-16,DOC_ADMIN_BUDG,Document related to administrative/budgetary matter,Documento relativo a questioni amministrative / di bilancio,
DOC_COMPETENCE_CAB,http://publications.europa.eu/resource/authority/resource-type/DOC_COMPETENCE_CAB,false,2021-06-16,DOC_COMPETENCE_CAB,Document related to the cabinets competence distribution,Documento relativo alla ripartizione delle competenze dei gabinetti,
DOC_CONTROL_INFRING,http://publications.europa.eu/resource/authority/resource-type/DOC_CONTROL_INFRING,false,2021-06-16,DOC_CONTROL_INFRING,Document related to infringements control,Documento relativo al controllo delle infrazioni,
DOC_STATE_AID,http://publications.europa.eu/resource/authority/resource-type/DOC_STATE_AID,false,2021-06-16,DOC_STATE_AID,Document related to state aid control,Documento relativo al controllo degli aiuti di Stato,
DOC_THIRD_BODIES,http://publications.europa.eu/resource/authority/resource-type/DOC_THIRD_BODIES,false,2021-06-16,DOC_THIRD_BODIES,Document related to a meeting with the constitutional bodies of European/third country governments,Documento relativo a una riunione con gli organi costituzionali dei governi europei / di paesi terzi,
DRAFT_NATION_LEGIS,http://publications.europa.eu/resource/authority/resource-type/DRAFT_NATION_LEGIS,false,1994-01-01,DRAFT_NATION_LEGIS,Draft national legislation,Progetto di atto legislativo nazionale,
EVL,http://publications.europa.eu/resource/authority/resource-type/EVL,false,2007-03-22,EVL,Evaluation,Valutazione,
EVL_SUM_EXE,http://publications.europa.eu/resource/authority/resource-type/EVL_SUM_EXE,false,2007-03-22,EVL_SUM_EXE,Executive summary of the evaluation,Sintesi della valutazione,
EXCH_INFO_EUMS,http://publications.europa.eu/resource/authority/resource-type/EXCH_INFO_EUMS,false,2015-01-01,EXCH_INFO_EUMS,Member State information exchange,Scambio di informazioni tra Stati membri,
EXCH_LET,http://publications.europa.eu/resource/authority/resource-type/EXCH_LET,false,1952-07-24,EXCH_LET,Exchange of letters,Scambio di lettere,
EXCH_RATE,http://publications.europa.eu/resource/authority/resource-type/EXCH_RATE,false,1987-07-01,EXCH_RATE,Exchange rate,Tassi di cambio,
EXCH_RATE_MRO,http://publications.europa.eu/resource/authority/resource-type/EXCH_RATE_MRO,false,1999-01-01,EXCH_RATE_MRO,Interest rate — euro exchange rates,Tasso di interesse – Tassi di cambio dell'euro,
EXPLANATORY_COUNCIL,http://publications.europa.eu/resource/authority/resource-type/EXPLANATORY_COUNCIL,false,2021-06-16,EXPLANATORY_COUNCIL,Council explanatory,Nota esplicativa del Consiglio,
EXPL_MEMORANDUM,http://publications.europa.eu/resource/authority/resource-type/EXPL_MEMORANDUM,false,1989-09-15,EXPL_MEMORANDUM,Explanatory memorandum,Relazione,
FACTSHEET,http://publications.europa.eu/resource/authority/resource-type/FACTSHEET,false,2015-01-01,FACTSHEET,Factsheet,Scheda informativa,
FACT_SUM_REPORT_CONSULT,http://publications.europa.eu/resource/authority/resource-type/FACT_SUM_REPORT_CONSULT,false,2015-05-19,FACT_SUM_REPORT_CONSULT,Factual summary report of the public consultation,Relazione di sintesi della consultazione pubblica,
FC,http://publications.europa.eu/resource/authority/resource-type/FC,false,2012-12-12,FC,Fitness check,Controllo di adeguatezza,
FC_SUM_EXE,http://publications.europa.eu/resource/authority/resource-type/FC_SUM_EXE,false,2012-12-12,FC_SUM_EXE,Executive summary of the fitness check,Sintesi del vaglio di adeguatezza,
FORECAST,http://publications.europa.eu/resource/authority/resource-type/FORECAST,false,2015-01-01,FORECAST,Forecast,Previsioni,
FORM_OJ_TOC,http://publications.europa.eu/resource/authority/resource-type/FORM_OJ_TOC,false,1952-07-24,FORM_OJ_TOC,Request form for the table of contents of the Official Journal,Modulo di richiesta per l’indice della Gazzetta ufficiale,
FORM_PPF,http://publications.europa.eu/resource/authority/resource-type/FORM_PPF,false,1952-07-24,FORM_PPF,Form for print production file,Modulo per il file di stampa per la produzione,
FORM_REQ_COMM_DOC,http://publications.europa.eu/resource/authority/resource-type/FORM_REQ_COMM_DOC,false,2020-09-01,FORM_REQ_COMM_DOC,Request form for communication post about a document,Modulo di richiesta per pubblicare una comunicazione relativa a un documento,
FORM_REQ_COMM_OJ,http://publications.europa.eu/resource/authority/resource-type/FORM_REQ_COMM_OJ,false,2020-09-01,FORM_REQ_COMM_OJ,Request form for communication post about Official Journal,Modulo di richiesta per pubblicare una comunicazione relativa alla Gazzetta ufficiale,
FORM_REQ_PRE_PRESS,http://publications.europa.eu/resource/authority/resource-type/FORM_REQ_PRE_PRESS,false,1952-07-24,FORM_REQ_PRE_PRESS,Request form for pre-press of publication,Modulo di richiesta per prestampa di pubblicazione,
FORM_REQ_PUB,http://publications.europa.eu/resource/authority/resource-type/FORM_REQ_PUB,false,1952-07-24,FORM_REQ_PUB,Request form for publication,Modulo di richiesta per pubblicazione,
FORM_REQ_PUB_ACCEPT,http://publications.europa.eu/resource/authority/resource-type/FORM_REQ_PUB_ACCEPT,false,1952-07-24,FORM_REQ_PUB_ACCEPT,Request form for the acceptance of publication,Modulo di richiesta per accettazione di pubblicazione,
FORM_REQ_PUB_REFUS,http://publications.europa.eu/resource/authority/resource-type/FORM_REQ_PUB_REFUS,false,1952-07-24,FORM_REQ_PUB_REFUS,Request form for the refusal of publication,Modulo di richiesta per rifiuto di pubblicazione,
FORM_REQ_READY_PRESS,http://publications.europa.eu/resource/authority/resource-type/FORM_REQ_READY_PRESS,false,1952-07-24,FORM_REQ_READY_PRESS,Request form for the ready-for-press of publication,Modulo di richiesta di visto-si-stampi per pubblicazione,
GARNISHEE_ORDER,http://publications.europa.eu/resource/authority/resource-type/GARNISHEE_ORDER,false,1962-03-13,GARNISHEE_ORDER,Attachment order,Pignoramento,
GLOSSARY,http://publications.europa.eu/resource/authority/resource-type/GLOSSARY,false,2015-01-01,GLOSSARY,Glossary,Glossario,
GLOS_TERM,http://publications.europa.eu/resource/authority/resource-type/GLOS_TERM,false,1987-07-01,GLOS_TERM,Glossary term,Termine del glossario,
GUIDELINE,http://publications.europa.eu/resource/authority/resource-type/GUIDELINE,false,1987-07-01,GUIDELINE,Guideline,Indirizzo,
GUIDELINE_GEN,http://publications.europa.eu/resource/authority/resource-type/GUIDELINE_GEN,false,1987-07-01,GUIDELINE_GEN,General guidelines,Orientamenti generali,
GUIDELINE_LIGNES,http://publications.europa.eu/resource/authority/resource-type/GUIDELINE_LIGNES,false,1987-07-01,GUIDELINE_LIGNES,Guideline,Linee guida,
IMPACT_ASSESS,http://publications.europa.eu/resource/authority/resource-type/IMPACT_ASSESS,false,2009-12-01,IMPACT_ASSESS,Impact assessment,Valutazione dell’impatto,
IMPACT_ASSESS_INCEP,http://publications.europa.eu/resource/authority/resource-type/IMPACT_ASSESS_INCEP,true,2009-12-01,IMPACT_ASSESS_INCEP,Inception impact assessment,Valutazione d’impatto iniziale,2021-02-23
IMPACT_ASSESS_SUM,http://publications.europa.eu/resource/authority/resource-type/IMPACT_ASSESS_SUM,false,2009-12-01,IMPACT_ASSESS_SUM,Summary of impact assessment,Sintesi della valutazione d'impatto,
IMPL_PLAN,http://publications.europa.eu/resource/authority/resource-type/IMPL_PLAN,false,2012-12-12,IMPL_PLAN,Implementation plan,Piano di attuazione,
INFO,http://publications.europa.eu/resource/authority/resource-type/INFO,false,1952-07-24,INFO,Information,Info,
INFO_COMMUNIC,http://publications.europa.eu/resource/authority/resource-type/INFO_COMMUNIC,false,1952-07-24,INFO_COMMUNIC,Information,Comunicazione,
INFO_GEN,http://publications.europa.eu/resource/authority/resource-type/INFO_GEN,false,1952-07-24,INFO_GEN,General information,Informazioni generali,
